(71, "Thu", 17, 0, 20, 45), (71, "Fri", 11, 0, 13, 45),
(71, "Fri", 17, 0, 20, 45), (71, "Sat", 11, 0, 13, 45),
(71, "Sat", 17, 0, 20, 45), (71, "Sun", 11, 0, 13, 45),
(71, "Sun", 17, 0, 20, 45), (72, "Mon", 7, 0, 23, 0),
(72, "Tue", 7, 0, 23, 0), (72, "Wed", 7, 0, 23, 0),
(72, "Thu", 7, 0, 23, 0), (72, "Fri", 7, 0, 23, 0),
(72, "Sat", 7, 0, 23, 0), (72, "Sun", 7, 0, 23, 0),
(73, "Mon", 6, 0, 13, 0), (73, "Tue", 6, 0, 13, 0),
(73, "Wed", 6, 0, 13, 0), (73, "Thu", 6, 0, 13, 0),
(73, "Fri", 6, 0, 13, 0), (73, "Sat", 6, 0, 13, 0),
(73, "Sun", 6, 0, 13, 0), (74, "Mon", 17, 0, 23, 10),
(74, "Tue", 17, 0, 23, 10), (74, "Wed", 17, 0, 23, 10),
(74, "Thu", 17, 0, 23, 10), (74, "Fri", 17, 0, 23, 10),
(74, "Sat", 17, 0, 23, 10), (74, "Sun", 17, 0, 23, 10),
(75, "Mon", 11, 0, 21, 0), (75, "Tue", 11, 0, 21, 0),
(75, "Wed", 11, 0, 21, 0), (75, "Thu", 11, 0, 21, 0),
(75, "Fri", 11, 0, 21, 0), (75, "Sat", 11, 0, 21, 0),
(75, "Sun", 11, 0, 21, 0), (76, "Mon", 11, 0, 21, 0),
(76, "Tue", 11, 0, 21, 0), (76, "Wed", 11, 0, 21, 0),
(76, "Thu", 11, 0, 21, 0), (76, "Fri", 11, 0, 21, 0),
(76, "Sat", 11, 0, 21, 0), (76, "Sun", 11, 0, 21, 0),
(77, "Mon", 17, 30, 1, 15), (77, "Tue", 17, 30, 1, 15),
(77, "Wed", 17, 30, 1, 15), (77, "Thu", 17, 30, 1, 15),
(77, "Fri", 17, 30, 1, 15), (77, "Sat", 17, 30, 1, 15),
(77, "Sun", 17, 30, 1, 15), (78, "Mon", 11, 0, 14, 0),
(78, "Mon", 17, 0, 21, 0), (78, "Tue", 11, 0, 14, 0),
(78, "Tue", 17, 0, 21, 0), (78, "Wed", 11, 0, 14, 0),
(78, "Wed", 17, 0, 21, 0), (78, "Thu", 11, 0, 14, 0),
(78, "Thu", 17, 0, 21, 0), (78, "Fri", 11, 0, 14, 0),
(78, "Fri", 17, 0, 21, 0), (78, "Sat", 11, 0, 14, 0),
(78, "Sat", 17, 0, 21, 0), (78, "Sun", 11, 0, 14, 0),
(78, "Sun", 17, 0, 21, 0), (79, "Mon", 11, 0, 0, 0),
(79, "Tue", 11, 0, 0, 0), (79, "Wed", 11, 0, 0, 0),
(79, "Thu", 11, 0, 0, 0), (79, "Fri", 11, 0, 0, 0),
(79, "Sat", 11, 0, 0, 0), (79, "Sun", 11, 0, 0, 0),
(80, "Mon", 11, 30, 1, 0), (80, "Tue", 11, 30, 1, 0),
(80, "Wed", 11, 30, 1, 0), (80, "Thu", 11, 30, 1, 0),
(80, "Fri", 11, 30, 1, 0), (80, "Sat", 11, 30, 1, 0),
(80, "Sun", 11, 30, 1, 0), (81, "Mon", 11, 0, 22, 30),
(81, "Tue", 11, 0, 22, 30), (81, "Wed", 11, 0, 22, 30),
(81, "Thu", 11, 0, 22, 30), (81, "Fri", 11, 0, 22, 30),
(81, "Sat", 11, 0, 22, 30), (81, "Sun", 11, 0, 22, 30),
(82, "Mon", 11, 0, 13, 30), (82, "Mon", 16, 30, 19, 30),
(82, "Tue", 11, 0, 13, 30), (82, "Tue", 16, 30, 19, 30),
(82, "Wed", 11, 0, 13, 30), (82, "Wed", 16, 30, 19, 30),
(82, "Thu", 11, 0, 13, 30), (82, "Thu", 16, 30, 19, 30),
(82, "Fri", 11, 0, 13, 30), (82, "Fri", 16, 30, 19, 30),
(82, "Sat", 11, 0, 13, 30), (82, "Sat", 16, 30, 19, 30),
(82, "Sun", 11, 0, 1, 30), (82, "Sun", 16, 30, 19, 30),
(83, "Mon", 11, 0, 14, 0), (83, "Mon", 17, 0, 20, 0),
(83, "Tue", 11, 0, 14, 0), (83, "Tue", 17, 0, 20, 0),
(83, "Wed", 11, 0, 14, 0), (83, "Wed", 17, 0, 20, 0),
(83, "Thu", 11, 0, 14, 0), (83, "Thu", 17, 0, 20, 0),
(83, "Fri", 11, 0, 14, 0), (83, "Fri", 17, 0, 20, 0),
(83, "Sun", 11, 0, 14, 0), (83, "Sun", 17, 0, 20, 0),
(84, "Mon", 10, 30, 18, 0), (84, "Mon", 19, 30, 1, 0),
(84, "Tue", 10, 30, 18, 0), (84, "Tue", 19, 30, 1, 0),
(84, "Fri", 10, 30, 18, 0), (84, "Fri", 19, 30, 1, 0),
(84, "Sat", 10, 30, 18, 0), (84, "Sat", 19, 30, 1, 0),
(84, "Sun", 10, 30, 18, 0), (84, "Sun", 19, 30, 1, 0),
(85, "Mon", 10, 0, 13, 0), (85, "Mon", 15, 30, 20, 0),
(85, "Tue", 10, 0, 13, 0), (85, "Tue", 15, 30, 20, 0),
(85, "Wed", 10, 0, 13, 0), (85, "Wed", 15, 30, 20, 0),
(85, "Thu", 10, 0, 13, 0), (85, "Thu", 15, 30, 20, 0),
(85, "Sat", 10, 0, 13, 0), (85, "Sat", 15, 30, 20, 0),
(85, "Sun", 10, 0, 13, 0), (85, "Sun", 15, 30, 20, 0),
(86, "Mon", 10, 30, 14, 0), (86, "Mon", 16, 0, 20, 30),
(86, "Tue", 10, 30, 14, 0), (86, "Tue", 16, 0, 20, 30),
(86, "Wed", 10, 30, 14, 0), (86, "Wed", 16, 0, 20, 30),
(86, "Thu", 10, 30, 14, 0), (86, "Thu", 16, 0, 20, 30),
(86, "Fri", 10, 30, 14, 0), (86, "Fri", 16, 0, 20, 30),
(86, "Sat", 10, 30, 14, 0), (86, "Sat", 16, 0, 20, 30),
(86, "Sun", 10, 30, 14, 0), (86, "Sun", 16, 0, 20, 30),
(87, "Mon", 15, 0, 22, 0), (87, "Tue", 15, 0, 22, 0),
(87, "Wed", 15, 0, 22, 0), (87, "Thu", 15, 0, 22, 0),
(87, "Fri", 15, 0, 22, 0), (87, "Sat", 15, 0, 22, 0),
(87, "Sun", 15, 0, 22, 0), (88, "Mon", 11, 30, 20, 0),
(88, "Tue", 11, 30, 20, 0), (88, "Wed", 11, 30, 20, 0),
(88, "Thu", 11, 30, 20, 0), (88, "Fri", 11, 30, 20, 0),
(88, "Sat", 11, 30, 20, 0), (88, "Sun", 11, 30, 20, 0),
(89, "Mon", 10, 0, 21, 0), (89, "Tue", 10, 0, 21, 0),
(89, "Wed", 10, 0, 21, 0), (89, "Thu", 10, 0, 21, 0),
(89, "Fri", 10, 0, 21, 0), (89, "Sat", 10, 0, 21, 0),
(89, "Sun", 10, 0, 21, 0), (90, "Mon", 6, 0, 13, 30),
(90, "Wed", 6, 0, 13, 30), (90, "Thu", 6, 0, 13, 30),
(90, "Fri", 6, 0, 13, 30), (90, "Sat", 6, 0, 13, 30),
(90, "Sun", 6, 0, 13, 30), (91, "Tue", 15, 30, 23, 0),
(91, "Wed", 15, 30, 23, 0), (91, "Thu", 15, 30, 23, 0),
(91, "Fri", 15, 30, 23, 0), (91, "Sat", 15, 30, 23, 0),
(91, "Sun", 15, 30, 23, 0), (92, "Mon", 7, 0, 14, 30),
(92, "Tue", 7, 0, 14, 30), (92, "Wed", 7, 0, 14, 30),
(92, "Thu", 7, 0, 14, 30), (92, "Fri", 7, 0, 14, 30),
(92, "Sat", 7, 0, 14, 30), (92, "Sun", 7, 0, 14, 30),
(93, "Mon", 11, 0, 23, 30), (93, "Tue", 11, 0, 23, 30),
(93, "Wed", 11, 0, 23, 30), (93, "Thu", 11, 0, 23, 30),
(93, "Fri", 11, 0, 23, 30), (93, "Sat", 11, 0, 23, 30),
(93, "Sun", 11, 0, 23, 30), (94, "Mon", 11, 0, 22, 0),
(94, "Tue", 11, 0, 22, 0), (94, "Wed", 11, 0, 22, 0),
(94, "Thu", 11, 0, 22, 0), (94, "Fri", 11, 0, 22, 0),
(94, "Sat", 11, 0, 22, 0), (94, "Sun", 11, 0, 22, 0),
(95, "Mon", 8, 0, 14, 0), (95, "Mon", 17, 0, 20, 0),
(95, "Tue", 8, 0, 14, 0), (95, "Tue", 17, 0, 20, 0),
(95, "Wed", 8, 0, 14, 0), (95, "Wed", 17, 0, 20, 0),
(95, "Thu", 8, 0, 14, 0), (95, "Thu", 17, 0, 20, 0),
(95, "Fri", 8, 0, 14, 0), (95, "Fri", 17, 0, 20, 0),
(95, "Sat", 8, 0, 14, 0), (95, "Sat", 17, 0, 20, 0),
(95, "Sun", 8, 0, 14, 0), (95, "Sun", 17, 0, 20, 0),
(96, "Mon", 19, 0, 1, 30), (96, "Tue", 19, 0, 1, 30),
(96, "Wed", 19, 0, 1, 30), (96, "Thu", 19, 0, 1, 30),
(96, "Fri", 19, 0, 1, 30), (96, "Sat", 19, 0, 1, 30),
(96, "Sun", 19, 0, 1, 30), (97, "Mon", 6, 0, 14, 0),
(97, "Tue", 6, 0, 14, 0), (97, "Wed", 6, 0, 14, 0),
(97, "Thu", 6, 0, 14, 0), (97, "Fri", 6, 0, 14, 0),
(97, "Sat", 6, 0, 14, 0), (97, "Sun", 6, 0, 14, 0),
(98, "Mon", 17, 30, 0, 0), (98, "Tue", 17, 30, 0, 0),
(98, "Wed", 17, 30, 0, 0), (98, "Thu", 17, 30, 0, 0),
(98, "Fri", 17, 30, 0, 0), (98, "Sat", 17, 30, 0, 0),
(98, "Sun", 17, 30, 0, 0), (99, "Mon", 11, 30, 19, 0),
(99, "Tue", 11, 30, 19, 0), (99, "Wed", 11, 30, 19, 0),
(99, "Thu", 11, 30, 19, 0), (99, "Fri", 11, 30, 19, 0),
(99, "Sat", 11, 30, 19, 0), (99, "Sun", 11, 30, 19, 0),
(100, "Mon", 6, 30, 22, 0), (100, "Tue", 6, 30, 22, 0),
(100, "Wed", 6, 30, 22, 0), (100, "Thu", 6, 30, 22, 0),
(100, "Fri", 6, 30, 22, 0), (100, "Sat", 6, 30, 22, 0),
(100, "Sun", 6, 30, 22, 0);

INSERT INTO restaurant(rID,rName,rAddress,rPhone,rHoursId,rLink) VALUES (1,"樂飯樂販","
雲林縣虎尾鎮自強街 31號","056310673",1, "https://maps.app.goo.gl/4ZT4XMCax78Y1ANt5"),
(2,"第8間咖哩","雲林縣虎尾鎮文化路 88號","056311288",2,
"https://maps.app.goo.gl/xS93PNQkDyuNdNx9A"),
(3,"虎尾美貞肉羹麵","雲林縣虎尾鎮中山路 23巷2-2號","",3,
"https://maps.app.goo.gl/29f6CWfwcQXAKyPp9"),
(4,"川息拉麵丼飯","雲林縣虎尾鎮林森路二段 111號","0921794642",4,
"https://maps.app.goo.gl/ZhUZZnqRQzkYf4YQ9"),
(5,"色鼎燒肉","雲林縣虎尾鎮林森路二段 125號","056361748",5,
"https://maps.app.goo.gl/gdmGx9vgotzq7bUn8"), 
(6,"老王當歸鴨麵線","雲林縣虎尾鎮民生路 57號","",6,
"https://maps.app.goo.gl/6VchGZCjNmgEPBfr6"),
(7,"野瘦派","雲林縣虎尾鎮中正路 406號","056338228",7,
"https://maps.app.goo.gl/N3ixUFKGUPfnmCMm7"),
(8,"熊初丼","雲林縣虎尾鎮中山路 3之26號","056361683",8,
"https://maps.app.goo.gl/yu6FKXsQgLGRFvG7A"),
(9,"虎尾火車鍋燒意麵","雲林縣虎尾鎮文化路 55巷2之2號","0933439226",9,
"https://maps.app.goo.gl/5pQVv5a5CEvd94Qi6"),
(10,"吉慶冰沙豆花","雲林縣虎尾鎮中山路 3-23號","056366559",10,
"https://maps.app.goo.gl/39eRN8dapTcL8XYr6"),
(11,"築間幸福鍋物","雲林縣虎尾鎮忠孝路 8號","056363727",11,
"https://maps.app.goo.gl/rJ4uSZ5V4f9crYQo7"),
(12,"樂善閣食堂","雲林縣虎尾鎮西安街 41號","0975498219",12,
"https://maps.app.goo.gl/iGq1v4rYXXmh8Z6E7"),
(13,"伊府將鍋燒","雲林縣虎尾鎮中正路 279-1號","0918212867",13,
"https://maps.app.goo.gl/KhhAKRSEXUKE9f6u6"),
(14,"雲穀牛禾","雲林縣虎尾鎮八德街 58號","",14,
"https://maps.app.goo.gl/q5xR8KDGatui2KfV7"),
(15,"三國饌鴛鴦麻辣鍋","雲林縣虎尾鎮中正路 238號","056325889",15,
"https://maps.app.goo.gl/ox1D7uN5r7y1y5r48"),
(16,"三人行炸雞","雲林縣虎尾鎮中正路 299號","0955439919",16,
"https://maps.app.goo.gl/wmpRt1XkEbqRL4Yv8"),
(17,"熬鍋燒","雲林縣虎尾鎮中正路 175號","056326672",17,
"https://maps.app.goo.gl/2LoobkbAFFYRcYRF8"),
(18,"福斯咖啡","雲林縣虎尾鎮中正路 396號","056311130",18,
"https://maps.app.goo.gl/UCw8HxAqmZkuJde69"),
(19,"甜甜早餐概念屋","雲林縣虎尾鎮文化路 7號","056322366",19,
"https://maps.app.goo.gl/aVJbdDXDn7MsPKxN7"),
(20,"咖哩老師虎尾店","雲林縣虎尾鎮中央街 7號","0987990993",20,
"https://maps.app.goo.gl/GXRVwwaMDCeFN4ZGA"),
(21,"伍家虎尾鱔魚麵","雲林縣虎尾鎮民生路 50-1號","0979919137",21,
"https://maps.app.goo.gl/zdpVX1XUsuESkQkz7"),
(22,"春天義禾複合式廚房","雲林縣虎尾鎮林森路一段 375號","056311616",22,
"https://maps.app.goo.gl/FUtEfYoC7vtpDa5Z7"),
(23,"健康那件小事","雲林縣虎尾鎮中山路 107號","056330125",23,
"https://maps.app.goo.gl/9oVvF1qNZwgozWTHA"),
(24,"一廣大乾麵","雲林縣虎尾鎮中正路 83號","",24,
"https://maps.app.goo.gl/mtmADHCRnbPAAzwFA"), 
(25,"木子","雲林縣虎尾鎮復興路 5號","056324075",25,
"https://maps.app.goo.gl/qWpVEE6EurJ15Emy6"),
(26,"覓巷廚坊","雲林縣虎尾鎮林森路一段 614巷10號","0975756020",26,
"https://maps.app.goo.gl/pxpxp9DwirAXpxUj8"),
(27,"微樂生活咖啡","雲林縣虎尾鎮林森路一段 429號","056311972",27,
"https://maps.app.goo.gl/xvHm5qZQZ3PvBLg48"),
(28,"虎尾有特色滷味","雲林縣虎尾鎮福民路 80號","0909090702",28,
"https://maps.app.goo.gl/VgbVJujZx7b8TV658"),
(29,"虎尾地瓜球","雲林縣虎尾鎮忠孝路 210號","0930035031",29,
"https://maps.app.goo.gl/vgh13prZGTbK7Xjn9"),
(30,"黃金比利","雲林縣虎尾鎮立德路 1號","0958881606",30,
"https://maps.app.goo.gl/SYokA6rbBVtXpJaN9"),
(31,"Sunny Q 陽光公主 義國餐廳","雲林縣虎尾鎮信義路 69號","056360298",31, 
"https://maps.app.goo.gl/eLa9riDxtJ9eVy6K8"),
(32,"火鍋世家 ","雲林縣虎尾鎮林森路 1段號285號","056310002",32,
"https://maps.app.goo.gl/WxRzA5gEehSNj9EL6"),
(33,"藝壽司","雲林縣虎尾鎮林森路二段 549號","0987901873",33,
"https://maps.app.goo.gl/gDorVr5D63fDV5XZ9"),
(34,"野川堂秘境鍋物","雲林縣虎尾鎮林森路二段 440號","056362877",34,
"https://maps.app.goo.gl/nf2JKSbTyX8j1jNm7"),
(35,"大吉祥香豆腐","雲林縣虎尾鎮林森路二段 301號","056311158",35,
"https://maps.app.goo.gl/o2KwPcrc4TAVkzcu8"),
(36,"虎尾豆奶攤","雲林縣虎尾鎮林森路二段 246-1號","056366520",36,
"https://maps.app.goo.gl/TCysf8RGbhicTQnt7"),
(37,"虎尾宮本屋","雲林縣虎尾鎮民主路 58之3號","056360099",37,
"https://maps.app.goo.gl/rgbeKtFtMWhx73EG8"),
(38,"參壹","雲林縣虎尾鎮林森路二段 477巷73號","0985703492",38,
"https://maps.app.goo.gl/umDL2fXiDnTrrVjP6"),
(39,"蒸饌","雲林縣虎尾鎮林森路二段 386號","056310638",39,
"https://maps.app.goo.gl/BjnEPfMqWfDk1hzv5"),
(40,"春子麵","雲林縣虎尾鎮林森路二段 477巷2號","0984266683",40,
"https://maps.app.goo.gl/ZrHrChpgEpMmDHA8A"),
(41,"虎尾婆婆的店","雲林縣虎尾鎮工專路 27號","",41,
"https://maps.app.goo.gl/jrEgLfGEHFg4XbtFA"),
(42,"王牪牛排","雲林縣虎尾鎮林森路二段 209號","056310982",42,
"https://maps.app.goo.gl/PuK1csGegdS7LrZg7"),
(43,"多肉丼物","雲林縣虎尾鎮四維街 26號","056366293",43,
"https://maps.app.goo.gl/g44fXWi7brrR3FbJ8"),
(44,"客家莊","雲林縣虎尾鎮吉安街 5號","056332206",44,
"https://maps.app.goo.gl/LTtxYJPgLgn9qsmv6"),
(45,"鹿島和居","雲林縣虎尾鎮立新街 91號","0979269115",45,
"https://maps.app.goo.gl/qfqpriXfvPVQWF9r7"),
(46,"全州韓二石","雲林縣虎尾鎮信義路 32號","056321999",46,
"https://maps.app.goo.gl/AeL7byf92QkDaAx1A"), 
(47,"50Pizza","雲林縣虎尾鎮中正路 235號","056330606",47,
"https://maps.app.goo.gl/o8WVfatkyMPXxsJR9"),
(48,"一魂拉麵","雲林縣虎尾鎮立德路 137號","056324702",48,
"https://maps.app.goo.gl/aEaYM6U1yNzqSguf6"),
(49,"一江拉麵","雲林縣虎尾鎮林森路二段 477巷","056363921",49,
"https://maps.app.goo.gl/7nZoTaNszYNqwx7XA"),
(50,"職人雙響丼","雲林縣虎尾鎮中正路 295號","056337578",50,
"https://maps.app.goo.gl/rxKwvMH8ajwWerYn9"),
(51,"捌食光年","雲林縣虎尾鎮長春路 13號","056327922",51,
"https://maps.app.goo.gl/QuphK6MXs1KWMwNX6"),
(52,"口福牛肉麵","雲林縣虎尾鎮中正路 308號","056362035",52,
"https://maps.app.goo.gl/x4zh7JvedT6V1qBp8"),
(53,"阿財雞肉飯","雲林縣虎尾鎮林森路二段 90號","056324516",53,
"https://maps.app.goo.gl/6vJBjZRifUH6wLrq6"),
(54,"大口五米飯","雲林縣虎尾鎮民主路 18-13號","056339376",54,
"https://maps.app.goo.gl/j7j5k9kFvBbZwuAbA"),
(55,"老賴茶棧","雲林縣虎尾鎮文化路 53號","056322152",55,
"https://maps.app.goo.gl/kUVWmtTyFxJf7ECh6"),
(56,"偷偷飯糰","雲林縣虎尾鎮文化路 75號","056325211",56,
"https://maps.app.goo.gl/KhWcgbvFM8AGG61d9"),
(57,"藤原","雲林縣虎尾鎮林森路一段 533號","056311452",57,
"https://maps.app.goo.gl/ELyQuecsifqGZSyDA"),
(58,"味道關東煮","雲林縣虎尾鎮中正路 296號","056328722",58,
"https://maps.app.goo.gl/d7VVqkKURvpety2c6"),
(59,"茶衛門手創茶飲","雲林縣虎尾鎮中正路 306號","056327532",59,
"https://maps.app.goo.gl/cJRKXy9daVURTUTS7"),
(60,"樸樂咖啡","雲林縣虎尾鎮中正路 314號","056324806",60,
"https://maps.app.goo.gl/Ew6C89VDSmafHafX9"),
(61,"鮮茶道","雲林縣虎尾鎮中正路 312號","056337733",61,
"https://maps.app.goo.gl/kmGRbMYstff6UsD86"),
(62,"雙醬咖哩","雲林縣虎尾鎮中正路 319號","056328235",62,
"https://maps.app.goo.gl/YCyJ2Yy2YdzDMnx16"),
(63,"小南老蘇排骨便當","雲林縣虎尾鎮中正路 343號","056329692",63,
"https://maps.app.goo.gl/eFSTqbEwtkfmfd488"),
(64,"亞薩漢堡","雲林縣虎尾鎮中正路 351號","056362269",64,
"https://maps.app.goo.gl/P6hxo8qYr9rcDYka6"),
(65,"五隻豬","雲林縣虎尾鎮中正路 361號","056332007",65,
"https://maps.app.goo.gl/woyB1q3VMz2ZFmiF8"),
(66,"茶の魔手","雲林縣虎尾鎮中正路 92號","056323377",66,
"https://maps.app.goo.gl/UJ8i2ecw9Qv5JFeR7"),
(67,"麻古茶坊虎尾科大店","雲林縣虎尾鎮林森路二段 261號","056323688",67,
"https://maps.app.goo.gl/MFNBgab7WJk9vDFXA"),
(68,"PIZZA HUT必勝客-雲林虎尾店","雲林縣虎尾鎮林森路二段 237號",
"056366262",68,"https://maps.app.goo.gl/rwNA441zoxs6oDBp9"),
 (69,"胖老爹美式炸雞 虎尾店","雲林縣虎尾鎮林森路二段 204號",
"0978881886",69,"https://maps.app.goo.gl/oSY9aRNm7h3eKWr57"), 
(70,"迷客夏Milksha 雲林虎尾店","雲林縣虎尾鎮林森路二段 152號",
"056330177",70,"https://maps.app.goo.gl/f9HRbF2qYGnKqnc58"),
(71,"五花馬水餃館","雲林縣虎尾鎮林森路二段 161號","056338955",71,
"https://maps.app.goo.gl/M69AxAeksjkpj2Go6"),
(72,"LevinMo 萊莫咖啡","雲林縣虎尾鎮文化路 29-1號","056363879",72,
"https://maps.app.goo.gl/r6cW1sxa9o8xMcgA8"),
(73,"早安山丘（虎尾文化店）","雲林縣虎尾鎮文化路 29號","056337770",73,
"https://maps.app.goo.gl/3fChYyneh4X8Cqkr5"),
(74,"品都串燒-虎尾店","雲林縣虎尾鎮林森路二段 149號","056362200",74,
"https://maps.app.goo.gl/tSNVxuQyrwVeohHcA"),
(75,"潮味決．湯滷專門店 雲林虎尾分社","雲林縣虎尾鎮文化路 32號",
"056322511",75,"https://maps.app.goo.gl/4SykhbGY7nQMT6ZA6"),
 (76,"炸雞大獅 雲林虎尾店","雲林縣虎尾鎮文化路 32號","056311066",76,
"https://maps.app.goo.gl/3stW2z2sqGdmGByeA"),
(77,"格寧貳貳","雲林縣虎尾鎮中正路 286號","056311172",77,
"https://maps.app.goo.gl/dZqyoBpv8V2ufeb1A"),
(78,"成功牛排虎尾店","雲林縣虎尾鎮中正路 276號","056324027",78,
"https://maps.app.goo.gl/ahSVRV6LTvJBpnjE7"),
(79,"六扇門時尚湯鍋 虎尾中正店","雲林縣虎尾鎮中正路 264號",
"056337737",79,"https://maps.app.goo.gl/HZkBAU3AUbpnFGTJ8"), 
(80,"三媽臭臭鍋雲林虎尾店","雲林縣虎尾鎮忠孝路 61號","056332946",80,
"https://maps.app.goo.gl/4ZhUktyhHj5Wv5Lj8"),
(81,"色鼎燒肉虎尾店","雲林縣虎尾鎮林森路二段 125號","056361748",81,
"https://maps.app.goo.gl/jg5YVzCvK5rNyV4i7"),
(82,"王煮麵舖","雲林縣虎尾鎮忠孝路 75號","0910478587",82,
"https://maps.app.goo.gl/rxCGusBm12YbuY4w7"),
(83,"無空間廚坊","雲林縣虎尾鎮忠孝路 58號","056335669",83,
"https://maps.app.goo.gl/GZSNqDUrA56dC1eb6"),
(84,"後院houyuan","雲林縣虎尾鎮忠孝路 2號","",84,
"https://maps.app.goo.gl/GUCYTi6dB63FMzwRA"),
(85,"老廣的炒飯","雲林縣虎尾鎮中正路 248號","0930141556",85,
"https://maps.app.goo.gl/QSAeDjdKWAt2Xs8AA"),
(86,"天勝炒飯·麵·燴飯","雲林縣虎尾鎮中正路 263號","0982939317",86,
"https://maps.app.goo.gl/Mzo2CqRXfwnrKJxz5"),
(87,"耐肯輕食炸雞","雲林縣虎尾鎮中正路 265號","056326917",87,
"https://maps.app.goo.gl/53PzqxgkFiCyHWqZ8"),
(88,"吉香屋海苔飯捲","雲林縣虎尾鎮中正路 267號","056312623",88,
"https://maps.app.goo.gl/dgbXkiuMbu2QxdzJ9"),
(89,"得正#虎尾中正計畫","雲林縣虎尾鎮中正路 206號","056323663",89,
"https://maps.app.goo.gl/WQ9E7KBS7P61NgiQA"),
(90,"棕梠樹時尚早午餐","雲林縣虎尾鎮中山路 25-9號","056362987",90,
"https://maps.app.goo.gl/LTTqTaaLPfypChyNA"),
(91,"貨櫃炸雞","雲林縣虎尾鎮四維街 6號","0900350528",91,
"https://maps.app.goo.gl/gPNiQYwfBPVL9Dp86"), 
(92,"Mr.渣登","雲林縣虎尾鎮四維街 18號","056365237",92,"https://maps.app.goo.gl/gPNiQYwfBPVL9Dp86"),
(93,"食神滷味 -雲林虎尾店","雲林縣虎尾鎮四維街 11號","0952533125",93,
"https://maps.app.goo.gl/LNKCQJBZMNHpiTG86"),
(94,"虎尾榕樹下 綿綿冰","雲林縣虎尾鎮四維街 35-5號","056365310",94,
"https://maps.app.goo.gl/XfWxeP34mqZFGFgU9"),
(95,"樂鍋吐司IronPan","雲林縣虎尾鎮四維街 35-7號","056360961",95,
"https://maps.app.goo.gl/XfWxeP34mqZFGFgU9"),
(96,"頂山門烤肉","雲林縣虎尾鎮四維街 39號","0932693382",96,
"https://maps.app.goo.gl/2BPf7L5t8xKwxYhH8"),
(97,"蕃茄村Brunch&Cafe虎尾四維店","雲林縣虎尾鎮四維街 51號",
"056336818",97,"https://maps.app.goo.gl/JowBAzf1JERcPsHH8"), (98,"阿亮香雞排","
雲林縣虎尾鎮工專路 105巷口號","0922389928",98,
"https://maps.app.goo.gl/QCHZQmJm7CXxSGAC7"),
(99,"StoryC.U.P故事咖啡","雲林縣虎尾鎮立新街 80號","056339008",99,
"https://maps.app.goo.gl/XFNT1Lr7ksVQ4i8t6"),
(100,"樂包子LeBaozi","雲林縣虎尾鎮林森路二段 25號","056327120",100,
"https://maps.app.goo.gl/RoMLpUzL2HtZSF459");

INSERT INTO resCate(rID,cID) VALUES
(1,1),(1,2),(1,3),(2,1),(2,3),(2,4),(3,5),(3,6),(3,7),(3,8),(4,2),
(4,4),(4,9),(4,10),(5,4),(5,10),(5,11),(5,12),(5,13),(6,14),(6,15),
(6,16),(6,17),(6,18),(7,19),(8,2),(8,4),(8,20),(9,21),(10,22),
(10,23),(10,41),(10,88),(11,24),(12,6),(12,7),(12,8),(12,25),(12,26),
(12,4),(12,27),(13,21),(14,6),(14,7),(14,8),(15,24),(16,4),(17,21),
(17,6),(17,7),(18,28),(18,29),(18,2),(18,30),(19,26),(19,31),(20,3),
(20,11),(20,25),(21,32),(21,7),(21,33),(21,6),(21,8),(22,34),(22,24),
(22,35),(22,29),(22,36),(22,43),(22,4),(22,37),(22,1),(23,19),(24,7),
(24,6),(24,8),(25,38),(25,39),(25,4),(26,6),(26,40),(26,8),(26,41),
(26,42),(27,29),(27,36),(27,24),(27,34),(27,43),(27,3),(27,44),
(27,19),(27,8),(27,1),(27,4),(28,45),(29,46),(29,47),(29,48),(30,49),
(30,50),(31,29),(31,36),(31,44),(31,24),(31,51),(31,1),(31,4),
(32,24),(33,2),(33,52),(33,53),(33,10),(34,24),(35,54),(35,55),
(35,6),(35,7),(36,43),(36,26),(36,56),(36,6),(36,57),(36,58),(36,27),
(37,29),(37,52),(37,53),(37,4),(37,1),(37,10),(38,4),(38,7),(38,6),
(38,60),(38,61),(38,8),(38,62),(38,10),(39,24),(40,6),(40,7),(40,8),
(40,63),(41,6),(41,7),(41,8),(42,64),(42,65),(42,66),(42,67),(42,1),
(42,68),(42,41),(43,2),(43,6),(43,69),(43,4),(43,8),(43,58),(43,10),
(44,70),(44,60),(44,8),(44,6),(44,7),(45,2),(45,6),(45,7),(45,71),
(45,72),(46,73),(46,74),(46,4),(46,34),(46,75),(47,76),(47,29),
(47,44),(47,68),(48,9),(48,2),(48,4),(48,10),(49,9),(49,2),(49,4),
(49,10),(50,2),(50,20),(50,4),(50,10),(51,29),(51,30),(51,77),
(52,78),(52,79),(52,25),(52,6),(52,7),(53,80),(53,79),(53,7),(54,81),
(54,6),(54,7),(55,58),(56,40),(56,2),(56,10),(57,52),(57,2),(57,10),
(58,71),(59,58),(60,58),(61,58),(62,3),(62,4),(63,81),(64,31),
(64,26),(64,67),(65,7),(65,25),(65,6),(66,58),(67,58),(68,44),
(69,74),(69,4),(70,58),(71,25),(71,7),(71,6),(72,30),(72,58),(73,26),
(73,67),(73,58),(73,31),(74,61),(74,39),(74,27),(75,45),(76,74),
